transaction_amount,transaction_hour,product_category,quantity,payment_method,device_type,customer_age,customer_gender,is_holiday,label_is_fraud
5932.92,15.0,entertainment,1,unknown,unknown,51.0,F,False,0.0
4404.95,20.0,entertainment,1,unknown,unknown,64.0,F,False,1.0
,5.0,travel,1,unknown,unknown,74.0,M,False,1.0
1024.74,20.0,,1,unknown,unknown,54.0,F,False,0.0
,10.0,fitness_and_medical,1,unknown,unknown,40.0,M,False,0.0
9534.37,18.0,fitness_and_medical,1,unknown,unknown,86.0,M,False,0.0
337.22,14.0,travel,1,unknown,unknown,27.0,F,False,1.0
6264.43,15.0,online_shopping,1,unknown,unknown,55.0,F,False,1.0
893.26,14.0,entertainment,1,unknown,unknown,53.0,,False,1.0
1956.53,15.0,online_shopping,1,unknown,unknown,80.0,M,False,0.0
7321.94,21.0,online_shopping,1,unknown,unknown,54.0,M,False,0.0
9305.59,,online_shopping,1,unknown,unknown,72.0,F,False,1.0
8196.61,10.0,fitness_and_medical,1,unknown,unknown,43.0,F,False,1.0
1107.46,3.0,entertainment,1,unknown,unknown,80.0,F,False,1.0
8846.99,9.0,,1,unknown,unknown,21.0,F,False,0.0
5686.29,19.0,online_shopping,1,unknown,unknown,24.0,F,False,1.0
2824.77,22.0,travel,1,unknown,unknown,85.0,F,False,1.0
6792.97,2.0,travel,1,unknown,unknown,32.0,F,False,1.0
4804.78,14.0,travel,1,unknown,unknown,24.0,F,False,0.0
9146.76,20.0,travel,1,unknown,unknown,53.0,F,False,0.0
6009.57,4.0,online_shopping,1,unknown,unknown,79.0,F,False,0.0
5252.96,6.0,,1,unknown,unknown,53.0,M,False,1.0
9597.87,13.0,entertainment,1,unknown,unknown,25.0,F,False,1.0
5447.96,,entertainment,1,unknown,unknown,31.0,F,False,1.0
3405.98,23.0,online_shopping,1,unknown,unknown,82.0,F,False,1.0
2419.27,1.0,travel,1,unknown,unknown,84.0,F,False,
,19.0,entertainment,1,unknown,unknown,69.0,F,False,0.0
440.36,0.0,fitness_and_medical,1,unknown,unknown,61.0,F,False,1.0
5268.76,7.0,entertainment,1,unknown,unknown,50.0,M,False,1.0
3799.48,21.0,fitness_and_medical,1,unknown,unknown,39.0,F,False,1.0
2576.99,7.0,entertainment,1,unknown,unknown,47.0,M,False,
8706.24,15.0,entertainment,1,unknown,unknown,32.0,M,False,1.0
2521.33,8.0,fitness_and_medical,1,unknown,unknown,32.0,M,False,0.0
4783.1,19.0,travel,1,unknown,unknown,61.0,M,False,0.0
4338.41,17.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
3211.9,13.0,online_shopping,1,unknown,unknown,50.0,M,False,0.0
7898.23,21.0,fitness_and_medical,1,unknown,unknown,83.0,F,False,0.0
6697.14,15.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,1.0
,6.0,fitness_and_medical,1,unknown,unknown,76.0,F,False,0.0
753.87,22.0,,1,unknown,unknown,64.0,,False,0.0
1675.48,13.0,travel,1,unknown,unknown,71.0,M,False,0.0
1689.37,14.0,travel,1,unknown,unknown,62.0,,False,1.0
,2.0,travel,1,unknown,unknown,25.0,F,False,0.0
390.9,20.0,,1,unknown,unknown,74.0,,False,1.0
4326.0,8.0,fitness_and_medical,1,unknown,unknown,45.0,F,False,1.0
,2.0,,1,unknown,unknown,39.0,M,False,0.0
4192.87,7.0,entertainment,1,unknown,unknown,39.0,,False,0.0
2134.3,3.0,fitness_and_medical,1,unknown,unknown,55.0,M,False,
5782.1,17.0,entertainment,1,unknown,unknown,25.0,F,False,0.0
8702.44,3.0,fitness_and_medical,1,unknown,unknown,26.0,F,False,1.0
1194.4,13.0,entertainment,1,unknown,unknown,27.0,F,False,0.0
7999.39,14.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,0.0
6476.68,1.0,,1,unknown,unknown,22.0,M,False,1.0
7109.58,3.0,online_shopping,1,unknown,unknown,86.0,M,False,1.0
2243.92,1.0,travel,1,unknown,unknown,51.0,F,False,0.0
5471.72,22.0,travel,1,unknown,unknown,84.0,M,False,1.0
8968.73,22.0,travel,1,unknown,unknown,21.0,F,False,1.0
9040.57,18.0,online_shopping,1,unknown,unknown,31.0,M,False,0.0
1938.87,9.0,fitness_and_medical,1,unknown,unknown,28.0,F,False,1.0
1446.71,,online_shopping,1,unknown,unknown,53.0,M,False,1.0
3743.56,,fitness_and_medical,1,unknown,unknown,71.0,F,False,0.0
7807.44,0.0,fitness_and_medical,1,unknown,unknown,32.0,F,False,1.0
4642.33,22.0,entertainment,1,unknown,unknown,84.0,M,False,1.0
6120.8,,,1,unknown,unknown,53.0,M,False,1.0
8564.68,16.0,fitness_and_medical,1,unknown,unknown,55.0,F,False,0.0
9712.65,1.0,online_shopping,1,unknown,unknown,55.0,F,False,0.0
1602.65,18.0,entertainment,1,unknown,unknown,53.0,F,False,1.0
2657.26,15.0,fitness_and_medical,1,unknown,unknown,23.0,M,False,1.0
4000.92,0.0,travel,1,unknown,unknown,22.0,M,False,1.0
8327.56,11.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
4942.61,17.0,fitness_and_medical,1,unknown,unknown,75.0,,False,1.0
1586.0,22.0,fitness_and_medical,1,unknown,unknown,67.0,F,False,0.0
,9.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,1.0
2275.29,8.0,fitness_and_medical,1,unknown,unknown,81.0,F,False,0.0
919.71,12.0,entertainment,1,unknown,unknown,44.0,M,False,1.0
7957.81,,travel,1,unknown,unknown,81.0,M,False,1.0
6018.54,21.0,fitness_and_medical,1,unknown,unknown,28.0,,False,1.0
5498.24,6.0,entertainment,1,unknown,unknown,69.0,M,False,0.0
8948.44,19.0,online_shopping,1,unknown,unknown,81.0,F,False,0.0
2422.39,21.0,online_shopping,1,unknown,unknown,37.0,F,False,1.0
7227.98,15.0,travel,1,unknown,unknown,42.0,F,False,1.0
6011.61,5.0,online_shopping,1,unknown,unknown,86.0,M,False,
8888.46,5.0,travel,1,unknown,unknown,44.0,F,False,0.0
8727.08,17.0,,1,unknown,unknown,55.0,M,False,1.0
5269.84,14.0,entertainment,1,unknown,unknown,23.0,M,False,1.0
9547.41,23.0,entertainment,1,unknown,unknown,50.0,F,False,1.0
1446.2,4.0,fitness_and_medical,1,unknown,unknown,28.0,F,False,1.0
3917.43,0.0,travel,1,unknown,unknown,50.0,F,False,0.0
183.66,21.0,entertainment,1,unknown,unknown,19.0,M,False,1.0
4624.15,,entertainment,1,unknown,unknown,50.0,M,False,0.0
5838.64,12.0,entertainment,1,unknown,unknown,80.0,F,False,0.0
7180.31,17.0,travel,1,unknown,unknown,74.0,M,False,0.0
7773.76,10.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
7006.51,15.0,,1,unknown,unknown,59.0,M,False,1.0
4206.01,,entertainment,1,unknown,unknown,27.0,M,False,
2520.49,10.0,entertainment,1,unknown,unknown,83.0,M,False,0.0
3294.28,,online_shopping,1,unknown,unknown,28.0,F,False,1.0
4353.69,8.0,entertainment,1,unknown,unknown,71.0,M,False,1.0
6984.87,9.0,,1,unknown,unknown,64.0,M,False,1.0
587.49,0.0,online_shopping,1,unknown,unknown,50.0,F,False,1.0
2851.0,14.0,online_shopping,1,unknown,unknown,49.0,,False,1.0
7594.79,11.0,travel,1,unknown,unknown,69.0,M,False,
4057.86,0.0,travel,1,unknown,unknown,53.0,M,False,0.0
3802.48,,online_shopping,1,unknown,unknown,57.0,M,False,1.0
3637.6,12.0,online_shopping,1,unknown,unknown,74.0,F,False,1.0
4757.16,17.0,travel,1,unknown,unknown,48.0,M,False,0.0
738.24,15.0,,1,unknown,unknown,59.0,F,False,1.0
6958.25,11.0,online_shopping,1,unknown,unknown,66.0,F,False,1.0
5497.95,16.0,entertainment,1,unknown,unknown,33.0,M,False,1.0
8147.7,,entertainment,1,unknown,unknown,29.0,M,False,1.0
3884.28,12.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
930.35,20.0,entertainment,1,unknown,unknown,55.0,F,False,1.0
4189.05,11.0,online_shopping,1,unknown,unknown,68.0,M,False,1.0
4808.97,22.0,travel,1,unknown,unknown,83.0,F,False,0.0
2859.46,5.0,entertainment,1,unknown,unknown,54.0,M,False,1.0
6223.93,1.0,,1,unknown,unknown,23.0,F,False,1.0
7298.65,5.0,entertainment,1,unknown,unknown,51.0,F,False,1.0
8327.83,21.0,online_shopping,1,unknown,unknown,43.0,M,False,1.0
5822.93,,,1,unknown,unknown,30.0,F,False,1.0
6758.26,,fitness_and_medical,1,unknown,unknown,71.0,M,False,1.0
6459.9,17.0,entertainment,1,unknown,unknown,54.0,M,False,0.0
947.89,17.0,travel,1,unknown,unknown,59.0,F,False,0.0
,0.0,online_shopping,1,unknown,unknown,19.0,M,False,
1386.15,19.0,entertainment,1,unknown,unknown,72.0,M,False,0.0
6066.68,11.0,fitness_and_medical,1,unknown,unknown,43.0,M,False,1.0
3643.39,6.0,entertainment,1,unknown,unknown,49.0,M,False,
9195.24,13.0,travel,1,unknown,unknown,61.0,,False,1.0
1749.79,10.0,travel,1,unknown,unknown,66.0,M,False,0.0
9886.11,23.0,travel,1,unknown,unknown,35.0,F,False,
8905.22,16.0,,1,unknown,unknown,66.0,M,False,
7447.63,10.0,travel,1,unknown,unknown,70.0,M,False,1.0
1342.78,2.0,,1,unknown,unknown,24.0,M,False,0.0
2027.49,3.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
2345.29,17.0,fitness_and_medical,1,unknown,unknown,48.0,M,False,1.0
3440.55,11.0,travel,1,unknown,unknown,32.0,F,False,0.0
3776.12,23.0,online_shopping,1,unknown,unknown,79.0,M,False,0.0
4820.77,15.0,online_shopping,1,unknown,unknown,57.0,F,False,0.0
8207.57,9.0,fitness_and_medical,1,unknown,unknown,58.0,F,False,1.0
2346.85,5.0,fitness_and_medical,1,unknown,unknown,67.0,F,False,0.0
1495.11,11.0,entertainment,1,unknown,unknown,76.0,M,False,0.0
2868.89,4.0,travel,1,unknown,unknown,20.0,M,False,1.0
,0.0,travel,1,unknown,unknown,53.0,M,False,0.0
9160.46,5.0,fitness_and_medical,1,unknown,unknown,64.0,,False,0.0
432.02,,fitness_and_medical,1,unknown,unknown,33.0,F,False,0.0
2600.41,0.0,fitness_and_medical,1,unknown,unknown,41.0,M,False,1.0
5054.35,9.0,online_shopping,1,unknown,unknown,66.0,F,False,0.0
7493.61,7.0,travel,1,unknown,unknown,41.0,,False,0.0
,21.0,online_shopping,1,unknown,unknown,71.0,M,False,0.0
8703.87,7.0,travel,1,unknown,unknown,49.0,F,False,1.0
6193.59,,fitness_and_medical,1,unknown,unknown,70.0,M,False,1.0
3455.6,3.0,fitness_and_medical,1,unknown,unknown,28.0,M,False,0.0
8319.03,7.0,online_shopping,1,unknown,unknown,39.0,F,False,1.0
5606.89,19.0,travel,1,unknown,unknown,70.0,F,False,0.0
6618.41,9.0,entertainment,1,unknown,unknown,30.0,F,False,1.0
8304.99,21.0,entertainment,1,unknown,unknown,54.0,F,False,0.0
6157.15,20.0,entertainment,1,unknown,unknown,48.0,M,False,1.0
224.58,10.0,,1,unknown,unknown,75.0,F,False,1.0
9285.21,,entertainment,1,unknown,unknown,43.0,F,False,1.0
5569.56,7.0,travel,1,unknown,unknown,72.0,M,False,
,2.0,travel,1,unknown,unknown,33.0,F,False,1.0
5183.03,14.0,online_shopping,1,unknown,unknown,61.0,M,False,1.0
3409.81,3.0,travel,1,unknown,unknown,62.0,,False,1.0
5890.18,17.0,online_shopping,1,unknown,unknown,53.0,F,False,0.0
1700.61,3.0,travel,1,unknown,unknown,48.0,F,False,0.0
8002.78,22.0,travel,1,unknown,unknown,34.0,F,False,1.0
3828.61,14.0,online_shopping,1,unknown,unknown,38.0,F,False,0.0
2054.77,16.0,online_shopping,1,unknown,unknown,36.0,F,False,0.0
4826.28,19.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
,,online_shopping,1,unknown,unknown,49.0,M,False,
,23.0,,1,unknown,unknown,22.0,M,False,0.0
5999.54,,travel,1,unknown,unknown,27.0,,False,0.0
1486.09,18.0,entertainment,1,unknown,unknown,82.0,M,False,1.0
,9.0,fitness_and_medical,1,unknown,unknown,66.0,F,False,0.0
1396.13,13.0,entertainment,1,unknown,unknown,42.0,M,False,1.0
8520.04,12.0,entertainment,1,unknown,unknown,78.0,M,False,1.0
9909.69,6.0,online_shopping,1,unknown,unknown,66.0,F,False,1.0
5995.49,0.0,entertainment,1,unknown,unknown,48.0,M,False,0.0
9771.5,18.0,travel,1,unknown,unknown,44.0,M,False,0.0
5441.8,,,1,unknown,unknown,73.0,M,False,1.0
100.2,2.0,fitness_and_medical,1,unknown,unknown,63.0,M,False,1.0
4947.36,13.0,fitness_and_medical,1,unknown,unknown,51.0,F,False,1.0
,22.0,fitness_and_medical,1,unknown,unknown,34.0,M,False,1.0
4333.62,22.0,fitness_and_medical,1,unknown,unknown,19.0,M,False,0.0
6759.7,20.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,1.0
5877.9,18.0,entertainment,1,unknown,unknown,39.0,F,False,1.0
7854.55,14.0,fitness_and_medical,1,unknown,unknown,31.0,F,False,0.0
1989.8,1.0,fitness_and_medical,1,unknown,unknown,20.0,F,False,0.0
7877.29,9.0,travel,1,unknown,unknown,38.0,F,False,1.0
9401.46,0.0,,1,unknown,unknown,34.0,F,False,0.0
8831.2,,online_shopping,1,unknown,unknown,32.0,F,False,1.0
,15.0,fitness_and_medical,1,unknown,unknown,40.0,F,False,1.0
7154.12,20.0,travel,1,unknown,unknown,76.0,M,False,0.0
6201.1,21.0,entertainment,1,unknown,unknown,21.0,M,False,1.0
630.96,,online_shopping,1,unknown,unknown,19.0,M,False,0.0
1478.95,22.0,entertainment,1,unknown,unknown,72.0,M,False,0.0
3546.55,0.0,travel,1,unknown,unknown,59.0,M,False,0.0
4874.73,12.0,online_shopping,1,unknown,unknown,46.0,F,False,0.0
8644.51,4.0,entertainment,1,unknown,unknown,20.0,F,False,1.0
2104.85,13.0,travel,1,unknown,unknown,50.0,M,False,1.0
1394.92,9.0,fitness_and_medical,1,unknown,unknown,73.0,M,False,0.0
7816.51,23.0,travel,1,unknown,unknown,52.0,F,False,0.0
,20.0,travel,1,unknown,unknown,66.0,F,False,1.0
7314.79,18.0,entertainment,1,unknown,unknown,53.0,F,False,0.0
7653.99,6.0,travel,1,unknown,unknown,77.0,M,False,1.0
,6.0,entertainment,1,unknown,unknown,23.0,M,False,0.0
9729.84,17.0,fitness_and_medical,1,unknown,unknown,23.0,,False,1.0
5875.31,10.0,entertainment,1,unknown,unknown,53.0,F,False,0.0
8573.45,2.0,online_shopping,1,unknown,unknown,63.0,,False,0.0
3301.37,12.0,fitness_and_medical,1,unknown,unknown,32.0,M,False,0.0
5071.57,0.0,travel,1,unknown,unknown,40.0,M,False,0.0
4053.92,4.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,0.0
,8.0,fitness_and_medical,1,unknown,unknown,78.0,M,False,0.0
5501.76,4.0,entertainment,1,unknown,unknown,53.0,M,False,1.0
7174.13,20.0,online_shopping,1,unknown,unknown,60.0,,False,1.0
240.24,8.0,online_shopping,1,unknown,unknown,53.0,M,False,
271.41,17.0,fitness_and_medical,1,unknown,unknown,29.0,F,False,0.0
6919.49,2.0,,1,unknown,unknown,28.0,F,False,0.0
1822.84,1.0,entertainment,1,unknown,unknown,49.0,F,False,1.0
400.77,13.0,entertainment,1,unknown,unknown,61.0,M,False,0.0
8882.97,3.0,entertainment,1,unknown,unknown,53.0,F,False,0.0
6399.3,,online_shopping,1,unknown,unknown,33.0,F,False,0.0
1832.83,0.0,travel,1,unknown,unknown,36.0,F,False,1.0
1284.6,19.0,entertainment,1,unknown,unknown,53.0,M,False,0.0
1816.72,12.0,fitness_and_medical,1,unknown,unknown,22.0,M,False,0.0
4424.57,0.0,online_shopping,1,unknown,unknown,33.0,M,False,1.0
2628.95,13.0,,1,unknown,unknown,61.0,M,False,1.0
9823.86,0.0,,1,unknown,unknown,65.0,F,False,0.0
4634.76,20.0,entertainment,1,unknown,unknown,44.0,M,False,1.0
3400.51,2.0,online_shopping,1,unknown,unknown,53.0,F,False,0.0
9740.76,21.0,fitness_and_medical,1,unknown,unknown,66.0,M,False,0.0
3403.34,9.0,online_shopping,1,unknown,unknown,27.0,M,False,0.0
954.93,2.0,entertainment,1,unknown,unknown,57.0,F,False,1.0
829.71,3.0,fitness_and_medical,1,unknown,unknown,82.0,M,False,1.0
3563.16,16.0,online_shopping,1,unknown,unknown,84.0,M,False,1.0
2194.63,11.0,entertainment,1,unknown,unknown,73.0,M,False,1.0
8761.74,6.0,travel,1,unknown,unknown,48.0,M,False,1.0
2107.9,14.0,fitness_and_medical,1,unknown,unknown,58.0,F,False,0.0
2365.62,15.0,travel,1,unknown,unknown,72.0,F,False,0.0
8995.76,13.0,entertainment,1,unknown,unknown,47.0,M,False,0.0
3993.25,11.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,1.0
,23.0,entertainment,1,unknown,unknown,53.0,,False,0.0
676.21,16.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
5630.33,7.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
2495.89,6.0,travel,1,unknown,unknown,24.0,F,False,0.0
8509.92,16.0,travel,1,unknown,unknown,73.0,F,False,0.0
2477.04,21.0,online_shopping,1,unknown,unknown,65.0,M,False,0.0
4317.75,12.0,online_shopping,1,unknown,unknown,31.0,M,False,1.0
3695.41,2.0,travel,1,unknown,unknown,40.0,M,False,0.0
9545.57,0.0,fitness_and_medical,1,unknown,unknown,58.0,M,False,1.0
2592.57,16.0,online_shopping,1,unknown,unknown,44.0,M,False,1.0
,19.0,online_shopping,1,unknown,unknown,42.0,M,False,1.0
4367.85,22.0,travel,1,unknown,unknown,66.0,M,False,0.0
1684.92,22.0,online_shopping,1,unknown,unknown,53.0,M,False,
9359.42,12.0,entertainment,1,unknown,unknown,58.0,F,False,1.0
3008.06,0.0,travel,1,unknown,unknown,67.0,M,False,0.0
9980.29,18.0,online_shopping,1,unknown,unknown,81.0,M,False,0.0
7828.8,4.0,entertainment,1,unknown,unknown,62.0,,False,1.0
5386.82,9.0,online_shopping,1,unknown,unknown,30.0,F,False,1.0
6207.63,5.0,online_shopping,1,unknown,unknown,50.0,M,False,0.0
4978.31,18.0,entertainment,1,unknown,unknown,75.0,M,False,1.0
7701.51,12.0,fitness_and_medical,1,unknown,unknown,65.0,F,False,1.0
8765.5,1.0,online_shopping,1,unknown,unknown,53.0,M,False,1.0
3171.49,,entertainment,1,unknown,unknown,58.0,F,False,1.0
404.75,4.0,entertainment,1,unknown,unknown,43.0,M,False,0.0
8001.62,17.0,fitness_and_medical,1,unknown,unknown,82.0,,False,0.0
6996.92,17.0,entertainment,1,unknown,unknown,50.0,M,False,0.0
3160.05,,entertainment,1,unknown,unknown,23.0,M,False,1.0
9100.38,9.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
5184.13,4.0,online_shopping,1,unknown,unknown,42.0,M,False,1.0
9876.46,11.0,,1,unknown,unknown,42.0,F,False,0.0
8666.75,22.0,entertainment,1,unknown,unknown,65.0,F,False,0.0
3641.75,15.0,online_shopping,1,unknown,unknown,49.0,M,False,1.0
,0.0,online_shopping,1,unknown,unknown,42.0,F,False,1.0
1396.5,7.0,online_shopping,1,unknown,unknown,52.0,M,False,1.0
6894.34,3.0,entertainment,1,unknown,unknown,21.0,F,False,0.0
592.48,23.0,travel,1,unknown,unknown,38.0,M,False,0.0
1533.29,17.0,online_shopping,1,unknown,unknown,55.0,M,False,0.0
8263.06,21.0,travel,1,unknown,unknown,62.0,M,False,0.0
,7.0,travel,1,unknown,unknown,67.0,F,False,1.0
9162.87,18.0,online_shopping,1,unknown,unknown,84.0,F,False,0.0
8461.6,5.0,travel,1,unknown,unknown,28.0,M,False,1.0
9859.66,16.0,fitness_and_medical,1,unknown,unknown,79.0,F,False,0.0
8180.65,1.0,online_shopping,1,unknown,unknown,59.0,M,False,
2537.69,2.0,fitness_and_medical,1,unknown,unknown,30.0,F,False,0.0
7448.37,17.0,travel,1,unknown,unknown,41.0,M,False,1.0
5261.93,16.0,travel,1,unknown,unknown,50.0,M,False,1.0
1842.24,15.0,fitness_and_medical,1,unknown,unknown,59.0,F,False,1.0
7976.99,21.0,travel,1,unknown,unknown,63.0,F,False,0.0
5795.96,11.0,fitness_and_medical,1,unknown,unknown,51.0,F,False,1.0
5857.82,,fitness_and_medical,1,unknown,unknown,27.0,F,False,1.0
3016.09,4.0,fitness_and_medical,1,unknown,unknown,30.0,F,False,1.0
4031.92,19.0,fitness_and_medical,1,unknown,unknown,34.0,F,False,1.0
2610.4,,fitness_and_medical,1,unknown,unknown,53.0,,False,1.0
2385.8,0.0,online_shopping,1,unknown,unknown,61.0,M,False,1.0
5976.46,16.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,1.0
4770.55,15.0,online_shopping,1,unknown,unknown,34.0,F,False,1.0
8910.29,11.0,online_shopping,1,unknown,unknown,22.0,F,False,1.0
8013.54,18.0,,1,unknown,unknown,52.0,M,False,1.0
9403.99,8.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
7414.37,,entertainment,1,unknown,unknown,85.0,,False,0.0
9869.15,1.0,online_shopping,1,unknown,unknown,81.0,M,False,1.0
5144.06,18.0,online_shopping,1,unknown,unknown,80.0,M,False,0.0
3656.7,0.0,online_shopping,1,unknown,unknown,55.0,F,False,0.0
2509.07,5.0,online_shopping,1,unknown,unknown,81.0,M,False,1.0
151.74,20.0,travel,1,unknown,unknown,25.0,,False,0.0
3248.23,10.0,travel,1,unknown,unknown,46.0,M,False,1.0
7596.26,16.0,fitness_and_medical,1,unknown,unknown,67.0,M,False,1.0
2342.08,1.0,entertainment,1,unknown,unknown,52.0,F,False,0.0
1054.76,,travel,1,unknown,unknown,34.0,M,False,0.0
9553.78,12.0,entertainment,1,unknown,unknown,70.0,F,False,0.0
602.13,6.0,fitness_and_medical,1,unknown,unknown,74.0,,False,1.0
8808.79,19.0,entertainment,1,unknown,unknown,81.0,M,False,1.0
,17.0,online_shopping,1,unknown,unknown,49.0,F,False,0.0
561.58,8.0,entertainment,1,unknown,unknown,47.0,F,False,0.0
1905.5,7.0,travel,1,unknown,unknown,29.0,F,False,1.0
1958.33,17.0,entertainment,1,unknown,unknown,28.0,F,False,0.0
9465.28,17.0,travel,1,unknown,unknown,32.0,F,False,0.0
6454.05,,,1,unknown,unknown,84.0,F,False,0.0
4524.03,19.0,travel,1,unknown,unknown,27.0,M,False,1.0
2278.05,13.0,travel,1,unknown,unknown,66.0,M,False,0.0
1558.33,14.0,online_shopping,1,unknown,unknown,36.0,M,False,0.0
7660.02,14.0,online_shopping,1,unknown,unknown,44.0,F,False,1.0
1762.19,19.0,online_shopping,1,unknown,unknown,81.0,,False,
3846.96,10.0,,1,unknown,unknown,57.0,F,False,1.0
6880.46,10.0,entertainment,1,unknown,unknown,52.0,M,False,0.0
745.96,1.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,1.0
8400.1,2.0,fitness_and_medical,1,unknown,unknown,70.0,F,False,
7786.02,20.0,fitness_and_medical,1,unknown,unknown,52.0,,False,0.0
693.23,8.0,online_shopping,1,unknown,unknown,54.0,F,False,1.0
2473.36,13.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,1.0
4802.56,2.0,entertainment,1,unknown,unknown,24.0,M,False,0.0
6275.24,13.0,,1,unknown,unknown,22.0,F,False,
5209.38,11.0,travel,1,unknown,unknown,44.0,F,False,1.0
6951.21,,fitness_and_medical,1,unknown,unknown,19.0,M,False,0.0
6144.89,21.0,online_shopping,1,unknown,unknown,25.0,F,False,0.0
5217.03,23.0,fitness_and_medical,1,unknown,unknown,76.0,F,False,1.0
7783.38,11.0,fitness_and_medical,1,unknown,unknown,76.0,F,False,0.0
4501.08,17.0,online_shopping,1,unknown,unknown,74.0,F,False,1.0
3888.05,2.0,travel,1,unknown,unknown,84.0,M,False,1.0
7949.02,22.0,online_shopping,1,unknown,unknown,52.0,M,False,1.0
,3.0,online_shopping,1,unknown,unknown,72.0,F,False,0.0
6542.01,22.0,fitness_and_medical,1,unknown,unknown,48.0,M,False,0.0
3813.96,22.0,travel,1,unknown,unknown,31.0,M,False,1.0
442.6,6.0,entertainment,1,unknown,unknown,53.0,M,False,
5809.02,10.0,online_shopping,1,unknown,unknown,40.0,F,False,1.0
6618.96,18.0,fitness_and_medical,1,unknown,unknown,50.0,M,False,0.0
6637.93,17.0,,1,unknown,unknown,62.0,M,False,1.0
9316.43,22.0,travel,1,unknown,unknown,47.0,M,False,0.0
771.81,20.0,entertainment,1,unknown,unknown,63.0,M,False,0.0
9753.07,4.0,entertainment,1,unknown,unknown,41.0,F,False,0.0
4581.64,11.0,fitness_and_medical,1,unknown,unknown,44.0,M,False,0.0
3462.09,19.0,fitness_and_medical,1,unknown,unknown,44.0,,False,1.0
,2.0,travel,1,unknown,unknown,65.0,M,False,0.0
7549.96,13.0,online_shopping,1,unknown,unknown,31.0,M,False,0.0
6966.72,10.0,travel,1,unknown,unknown,41.0,F,False,1.0
9765.94,19.0,entertainment,1,unknown,unknown,53.0,F,False,1.0
6205.66,0.0,travel,1,unknown,unknown,38.0,F,False,0.0
4566.3,17.0,online_shopping,1,unknown,unknown,29.0,F,False,0.0
4765.08,18.0,,1,unknown,unknown,70.0,M,False,1.0
4218.7,,travel,1,unknown,unknown,29.0,M,False,0.0
9008.4,0.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
1077.26,20.0,online_shopping,1,unknown,unknown,70.0,F,False,1.0
